2025-08-12T19:09:25.047172Z,Asterisk07,73206,manual_review,collected only 23% of reported (23_36%)
2025-08-12T19:09:29.397686Z,Vincas,73799,manual_review,collected only 11% of reported (11_54%)
2025-08-12T19:09:31.321996Z,rayne21x,74328,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:33.649973Z,vera17,74845,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:35.185162Z,GkLoc,75532,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:36.978270Z,hikapolom,75901,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:38.711998Z,donmuthu,76706,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:43.185414Z,NakaShima-Shan,77339,manual_review,collected only 6% of reported (6_24%)
2025-08-12T19:09:45.530943Z,henjin,78225,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:50.198729Z,Lynxlynx,78712,manual_review,collected only 4% of reported (4_21%)
2025-08-12T19:09:51.778183Z,KougaSparks,78951,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:53.572277Z,Artemisa_Navi,79659,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:57.915402Z,Eruzenjiru,79706,manual_review,collected only 9% of reported (9_72%)
2025-08-12T19:10:03.782384Z,TheTuxKeeper,81770,manual_review,collected only 3% of reported (3_99%)
2025-08-12T19:10:08.362610Z,Midnight-Wolf,82008,manual_review,collected only 0% of reported (0_56%)
2025-08-12T19:10:13.560960Z,ChitOKun,83084,manual_review,collected only 2% of reported (2_64%)
2025-08-12T19:10:20.254289Z,TheInfamousMaze,85161,manual_review,collected only 0% of reported (0_69%)
2025-08-12T19:10:30.809824Z,kitsune_senpai,86678,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:10:32.579686Z,Leara,86682,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:10:34.537300Z,SPACE_KOBRA,86873,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:10:38.762423Z,Iazrien,86915,manual_review,collected only 2% of reported (2_16%)
2025-08-12T19:10:42.050821Z,nevdrizz,89950,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:11:13.225359Z,LittleStar,93860,manual_review,collected only 1% of reported (1_73%)
2025-08-12T19:11:19.477965Z,Thedrek,96506,manual_review,collected only 3% of reported (3_08%)
2025-08-12T19:11:22.673455Z,hinagiku-san,99721,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:11:27.847267Z,CraigBurnett,101395,manual_review,collected only 0% of reported (0_38%)
2025-08-12T19:11:54.963643Z,Amarena814,104394,manual_review,collected only 6% of reported (6_82%)
2025-08-12T19:12:01.099074Z,YuaLaurant,106076,manual_review,collected only 2% of reported (2_39%)
2025-08-12T19:12:06.195773Z,Mei_Lightdeth,106871,manual_review,collected only 4% of reported (4_74%)
2025-08-12T19:12:11.287165Z,Nibji,107131,manual_review,collected only 22% of reported (22_17%)
2025-08-12T19:12:16.054770Z,Slytherin,107159,manual_review,collected only 3% of reported (3_95%)
2025-08-12T19:12:21.289486Z,Chitandael,108729,manual_review,collected only 0% of reported (0_14%)
2025-08-12T19:12:27.222083Z,Sugarlat,110781,manual_review,collected only 3% of reported (3_49%)
2025-08-12T19:12:32.232281Z,Morticon,111034,manual_review,collected only 3% of reported (3_67%)
2025-08-12T19:13:00.439536Z,Faeyy,118509,manual_review,collected only 13% of reported (13_04%)
2025-08-12T19:13:05.752875Z,Jto182,118810,manual_review,collected only 17% of reported (17_05%)
2025-08-12T19:13:13.680333Z,Revenga,122488,manual_review,collected only 6% of reported (6_56%)
2025-08-12T19:13:18.787653Z,Viksi,123322,manual_review,collected only 6% of reported (6_10%)
2025-08-12T19:13:24.529239Z,alteropa,124811,manual_review,collected only 0% of reported (0_55%)
2025-08-12T19:13:31.233992Z,butthurt8795,129167,manual_review,collected only 10% of reported (10_43%)
2025-08-12T19:13:38.149516Z,MeisterDemon,131940,manual_review,collected only 17% of reported (17_49%)
2025-08-12T19:14:01.054730Z,iWeevil,133837,manual_review,collected only 7% of reported (7_05%)
2025-08-12T19:14:05.637119Z,JJPiedraOELN,134257,manual_review,collected only 0% of reported (1_00%)
2025-08-12T19:14:17.564504Z,Taske,141762,manual_review,collected only 2% of reported (2_78%)
2025-08-12T19:14:29.073729Z,Scroud,145566,manual_review,collected only 9% of reported (9_41%)
2025-08-12T19:14:46.759741Z,Michalv,147166,manual_review,collected only 3% of reported (3_22%)
2025-08-12T19:14:51.750855Z,kokuro,148760,manual_review,collected only 4% of reported (4_00%)
2025-08-12T19:14:58.001128Z,Renchor,151260,manual_review,collected only 1% of reported (1_22%)
2025-08-12T19:15:01.439553Z,Pandaley,154511,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:15:08.012914Z,Manjuu,158669,manual_review,collected only 7% of reported (7_17%)
2025-08-12T19:15:09.359864Z,Gothmatix,158747,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:15:14.335798Z,Kaim,160065,manual_review,collected only 2% of reported (2_34%)
2025-08-12T19:15:27.988300Z,Rilasha,166803,manual_review,collected only 0% of reported (0_75%)
2025-08-12T19:15:34.220021Z,hedrio,169720,manual_review,collected only 0% of reported (0_92%)
2025-08-12T19:15:41.289408Z,FaithoftheFallen,172826,manual_review,collected only 5% of reported (5_64%)
2025-08-12T19:15:48.475371Z,-Setsuna-,174142,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:15:54.310297Z,suoufear,177781,manual_review,collected only 0% of reported (0_70%)
2025-08-12T19:16:00.510764Z,Arashi89,179041,manual_review,collected only 1% of reported (1_25%)
2025-08-12T19:16:06.954692Z,Arvsmageddon,185049,manual_review,collected only 0% of reported (0_52%)
2025-08-12T19:16:08.183281Z,gunmantheh,185068,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:16:22.220911Z,Haicel,189738,manual_review,collected only 1% of reported (1_33%)
2025-08-12T19:16:25.749200Z,tzhanimelist,192701,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:16:39.950793Z,deividdo-kun,196477,manual_review,collected only 5% of reported (5_54%)
2025-08-12T19:16:42.436097Z,Sins_of_an_Angel,197125,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:17:14.027332Z,syntemnousa,211037,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:17:15.745436Z,nyao_isay,211441,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:17:17.662673Z,MRSilva5914,212858,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:17:23.966547Z,aoc445,214874,manual_review,collected only 1% of reported (1_38%)
2025-08-12T19:17:27.769135Z,Aeris1223,221151,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:17:40.099097Z,Kanaco,230077,manual_review,collected only 0% of reported (0_47%)
2025-08-12T19:17:42.301695Z,Spinel13,230443,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:17:53.461883Z,Croon,232443,manual_review,collected only 2% of reported (2_14%)
2025-08-12T19:17:58.206418Z,Lindle,232951,manual_review,collected only 0% of reported (0_96%)
2025-08-12T19:18:00.029760Z,KingCrimsonXIV,233558,manual_review,reported>0 but collected==0 (private/blocked)
